sofifa_id,long_name,short_name,overall
231500,Dennis Widgren,D. Widgren,66
231664,James Aguirre,J. Aguirre,66
232377,関根 貴大,T. Sekine,66
232388,Vitor Costa de Brito,Vitor Costa,66
232431,Ljuban Crepulja,L. Crepulja,66
232461,김민태 金眠泰,Kim Min Tae,66
232527,Héctor Damián Schmidt,D. Schmidt,66
233141,長谷川 龍也,T. Hasegawa,66
234418,Peter Kurzweg,P. Kurzweg,66
235135,Husein Balic,H. Balic,66
235225,Luís Pedro de Freitas Pinto Trabulo,Pité,66
235971,Pablo Larrea Gambara,Pablo Larrea,66
237460,Vladimir Kovačević,V. Kovačević,66
238489,Tim Boss,T. Boss,66
238694,Lucas Röser,L. Röser,66
240680,Amir Absalem,A. Absalem,66
244315,Badr Boulahroud,B. Boulahroud,66
244648,Mateo Barać,M. Barać,66
247068,Rayan Yaslam,R. Yaslam,66
250868,Remy Boissier,R. Boissier,66
252086,Fco. Javier Hidalgo Gómez,Son,66
252284,Simão Verza Bertelli,Simão Bertelli,66
163757,Joe Walsh,J. Walsh,66
186508,Arild Østbø,A. Østbø,66
192500,Even Barli,E. Barli,66
199002,Mustafa Amini,M. Amini,66
201038,Marco Djuricin,M. Djuricin,66
201401,Eduard Campabadal Claros,Campabadal,66
202204,Kristoffer Haraldseid,K. Haraldseid,66
202322,Nicolai Næss,N. Næss,66
202422,Alex Woodyard,A. Woodyard,66
202977,이종성 李忠成,Lee Jong Sung,66
203137,Robin Jansson,R. Jansson,66
203348,Samir  Carruthers,S. Carruthers,66
203811,Davit Skhirtladze,D. Skhirtladze,66
204217,Charlie Wyke,C. Wyke,66
204882,Ryan Williams,R. Williams,66
205491,Jorge Jonathan Espericueta Escamilla,J. Espericueta,66
205582,Anthony Forde,A. Forde,66
205586,Isaac Vassell,I. Vassell,66
205589,Curtis Thompson,C. Thompson,66
205593,Michael Steven Chacón Ibargüen,M. Chacón,66
206139,Yannick Mbone,Y. Mbone,66
206492,Abdoulaye Sané,A. Sané,66
207754,Kévin Mayi,K. Mayi,66
207824,Thibaut  Vion,T. Vion,66
208370,Erik Zenga,E. Zenga,66
208614,Alan Uryga,A. Uryga,66
208812,Malvind Benning,M. Benning,66
210020,Patrick Weihrauch,P. Weihrauch,66
210646,André Ibsen Rømer,A. Rømer,66
211089,Thibault Peyre,T. Peyre,66
211195,Lucas Woudenberg,L. Woudenberg,66
211227,Michał Kopczyński,M. Kopczyński,66
212939,David Douline,D. Douline,66
213557,João Pedro Almeida Machado,João Pedro,66
213646,Miguel Aires Fernandes Olivera,Miguel Oliveira,66
214016,Harrison Arley Mojica Betancourt,H. Mojica,66
214019,Daniel Eduardo Giraldo Cárdenas,D. Giraldo,66
214124,Eder Castañeda Botia,E. Castañeda,66
214383,Henry Yoseiner Obando Estacio,H. Obando,66
215279,Tim Albutat,T. Albutat,66
215370,Maximilian Hofmann,M. Hofmann,66
216154,Jordan Elsey,J. Elsey,66
220593,Jorn Brondeel,J. Brondeel,66
220943,Kyle Vassell,K. Vassell,66
221475,이찬동 李灿东,Lee Chan Dong,66
221493,우주성 朱颂佑,Woo Ju Sung,66
221574,Wilfrido De La Rosa Mendoza,W. de la Rosa,66
221700,노동건 卢东件,No Dong Geon,66
221972,孙捷,Sun Jie,66
223082,Will Norris,W. Norris,66
223369,Markus Ballmert,M. Ballmert,66
223569,Nuha Marong Krubally,Nuha,66
224094,Janik Bachmann,J. Bachmann,66
224115,Ricardo José Veiga Varzim Miranda,Ricardinho,66
224624,傅欢,Fu Huan,66
226721,Gil Esaul Alcalá Barba,G. Alcalá,66
227656,David Milinković,D. Milinković,66
227705,Alan Empereur,A. Empereur,66
227868,Cheikhou Dieng,C. Dieng,66
228627,Abdulrahman Al Obaid,A. Al Obaid,66
232162,Steven Peter  Ugarković,S. Ugarković,66
232573,松原 健,K. Matsubara,66
232581,Carlos Eduardo Bendini Giusti,Eduardo,66
233401,Aron Sigurðarson,A. Sigurðarson,66
233457,장호익 张镐翼,Jang Ho Ik,66
235128,Nicolás Andrés Maná,N. Maná,66
235579,Milan Massop,M. Massop,66
237649,Álvaro Villete Melgar,A. Villete,66
238005,Jakub Żubrowski,J. Żubrowski,66
238796,Nicolas Rajsel,N. Rajsel,66
239752,Steffen Schäfer,S. Schäfer,66
239768,Alan Czerwiński,A. Czerwiński,66
240963,Juan Manuel García,J. García,66
242533,Julio César Cascante Solórzano,J. Cascante,66
242672,Lazar Ćirković,L. Ćirković,66
242704,Luis Felipe Fernandes Rodrigues,Luis Felipe,66
242995,Joseph Martín Mora Cortéz,J. Mora,66
243581,Sindrit Guri,S. Guri,66
243985,Manuel García Humanes,Manu García,66
244117,Éric Vandenabeele,E. Vandenabeele,66
245263,Alfredo Horacio Stephens Francis,A. Stephens,66
246687,Leandro Paiva,L. Paiva,66
246857,Oussama Abdeldjelil,O. Abdeldjelil,66
247910,Alexandru Răuță,A. Răuță,66
251194,Tebogo Tlolane,T. Tlolane,66
251250,Lautaro Parisi,L. Parisi,66
252121,Mauro Da Luz,M. Da Luz,66
252443,Andrej Šimunec,A. Šimunec,66
252723,Ernesto Gomez Muñoz,Ernesto,66
191153,Robert Marcus Sandberg,R. Sandberg,66
196316,Brice Maubleu,B. Maubleu,66
199010,Andrew Boyle,A. Boyle,66
200812,Max Ehmer,M. Ehmer,66
201112,Jakub Słowik,J. Słowik,66
201815,Julian Riedel,J. Riedel,66
202131,Jordan Cousins,J. Cousins,66
202459,Jesper Drost,J. Drost,66
202978,민상기 闵尚基,Min Sang Gi,66
203264,Scott Wootton,S. Wootton,66
204316,Kwang Ryong Pak,Pak Kwang Ryong,66
205072,Daniel Alexander Pedersen,D. Pedersen,66
205288,Fernando Martínez Rubio,Fernando,66
205460,Clemens Schoppenhauer,C. Schoppenhauer,66
206074,Michele Fornasier,M. Fornasier,66
207499,Tom Boere,T. Boere,66
208989,Freddie Ladapo,F. Ladapo,66
209722,Marcos Garbellotto Pedroso,Marquinhos Pedroso,66
211395,Abdullah Al Salem,A. Al Salem,66
211422,Iván Bulos Guerrero,I. Bulos,66
211793,James Donachie,J. Donachie,66
211874,Simon Scherder,S. Scherder,66
212451,Luís Augusto Martins Rocha,Luís Rocha,66
214583,Christian Vargas Cortés,C. Vargas,66
214659,Nicolás Omar Freire,N. Freire,66
215822,Xandro Schenk,X. Schenk,66
216517,Daan Rienstra,D. Rienstra,66
216750,Patrik Ulf Anders Carlgren,P. Carlgren,66
220491,Emmanuel Gyasi,E. Gyasi,66
221239,Jorge Alberto Sánchez López,J. Sánchez,66
221253,Cesar Augusto Giraldo Peláez,C. Giraldo,66
221828,Azer Bušuladžić,A. Bušuladžić,66
222660,황현수 黄贤秀,Hwang Hyun Soo,66
223673,Markus Wostry,M. Wostry,66
223676,Rene Renner,R. Renner,66
224014,Mateusz Szwoch,M. Szwoch,66
224965,Christian Doidge,C. Doidge,66
232014,Michael Dwane Salazar Jr.,M. Salazar,66
232595,고승범 高承范,Ko Seung Beom,66
233105,Kenny Dougall,K. Dougall,66
234496,Omar Bogle,O. Bogle,66
235151,扇原 貴宏,T. Ogihara,66
240872,Mthokozisi Dube,M. Dube,66
241910,Christian Eggen Rismark,C. Rismark,66
243364,渡 大生,D. Watari,66
243928,Simon Gbegnon,S. Gbegnon,66
246668,Quint Jansen,Q. Jansen,66
251185,Abdelali M'hamdi,A. M'hamdi,66
251233,Rafael Gustavo Meneghel Gava,Rafael Gava,66
252461,Amine Atouchi,A. Atouchi,66
173165,Nicola Ravaglia,N. Ravaglia,66
189573,Iker Guarrotxena Vallejo,Guarrotxena,66
190792,Parfait Mandanda,P. Mandanda,66
194569,Casper Sloth,C. Sloth,66
194792,Luke Hyam,L. Hyam,66
198622,Hallur Hansson,H. Hansson,66
199627,Harry Pell,H. Pell,66
200134,Robbie Benson,R. Benson,66
201081,Bartosz Kopacz,B. Kopacz,66
201179,Antonio Donnarumma,A. Donnarumma,66
201380,Gadji Celi Carmen Junior Tallo,J. Tallo,66
202526,Stevie May,S. May,66
202603,Alessandro De Vitis,A. De Vitis,66
202988,류원우 刘源佑,Ryu Won Woo,66
203034,Joe Day,J. Day,66
203447,Alex Schalk,A. Schalk,66
203558,Rafał Pietrzak,R. Pietrzak,66
204397,Nick Bakker,N. Bakker,66
204619,Dylan De Belder,D. De Belder,66
204644,Simon Kroon,S. Kroon,66
205214,Zlatko Tripić,Z. Tripić,66
205378,Baptiste Valette,B. Valette,66
205463,Marco Thiede,M. Thiede,66
205663,Massimiliano Busellato,M. Busellato,66
205687,Giuseppe De Luca,G. De Luca,66
205876,Fantamady Diarra,F. Diarra,66
205975,Jakub Bartkowski,J. Bartkowski,66
206536,Tom Naylor,T. Naylor,66
207708,Fábio Szymonek,Fábio,66
207897,Anthony Jung,A. Jung,66
208122,Viktor Agardius,V. Agardius,66
208316,Andreas Blomqvist,A. Blomqvist,66
209062,Per Frick,P. Frick,66
209162,José Érik Correa Villero,J. Correa,66
210123,Pablo González,P. González,66
211057,Pablo Valcarce Vidal,Pablo Valcarce,66
211433,Fernando Evangelista Iglesias,F. Evangelista,66
211825,Patrick Göbel,P. Göbel,66
211881,Quirin Moll,Q. Moll,66
212418,Markus Lackner,M. Lackner,66
212778,권경원 权敬源,Kwon Kyung Won,66
213833,Reuben Shalu Gabriel,R. Gabriel,66
215066,Federico Milo,F. Milo,66
217391,Michael  Gonçalves Pinto,Michael Pinto,66
219689,Santiago Lizana,S. Lizana,66
219779,Ebenezer Assifuah,E. Assifuah,66
219788,Carlos Rivas,C. Rivas,66
221425,長泽 和明,K. Nagasawa,66
221657,Tesho Akindele,T. Akindele,66
221680,Nick Hagglund,N. Hagglund,66
222430,Fabián Alexis Viáfara Alarcón,F. Viáfara,66
222995,Ferhat Görgülü,F. Görgülü,66
223042,Luciano Guaycochea,L. Guaycochea,66
223067,Nahuel Yeri,N. Yeri,66
223085,Luke Berry,L. Berry,66
224337,Matías Orihuela,M. Orihuela,66
225731,Amidou Diop,A. Diop,66
225996,Erik Janža,E. Janža,66
228182,Mohamed El-Shenawy,M. El-Shenawy,66
228271,Christofer Gonzáles,C. Gonzáles,66
229392,Lukian Araújo Almeida,Lukian,66
229817,Rene Swete,R. Swete,66
232320,Arthur Henrique Peixoto dos Santos,Arthur Henrique,66
232541,和泉 竜司,R. Izumi,66
232733,福田 晃斗,A. Fukuta,66
233467,Deyver Vega,D. Vega,66
234587,Juan Andrés Leiva Mieres,J. Leiva,66
234717,Sebastián Andrés Perez Kirby,S. Pérez,66
235867,Luca Strizzolo,L. Strizzolo,66
238970,Nils Butzen,N. Butzen,66
239431,Innocent Maela,I. Maela,66
240067,David Cafimipon Gomis,D. Gomis,66
243743,Fabio Viteritti,F. Viteritti,66
243841,Scott Pittman,S. Pittman,66
244987,Milton Álvarez,M. Álvarez,66
245099,Andriy Batsula,A. Batsula,66
248091,David Lazăr,D. Lazăr,66
251709,Jhonathan Doriado,J. Doriado,66
252724,Serhii Miakushko,S. Miakushko,66
11381,Matt Gilks,M. Gilks,66
53073,Stefan Kulovits,S. Kulovits,66
104702,Daniel  Omoya Braaten,D. Braaten,66
110606,Alan Mannus,A. Mannus,66
116314,David Edward Martin,D. Martin,66
122574,Steven Whittaker,S. Whittaker,66
125167,Ersan Adem Gülüm,E. Gülüm,66
139213,Luis Ernesto Michel Vergara,L. Michel,66
139866,Glenn Loovens,G. Loovens,66
140181,曾端 准,H. Sogahata,66
140422,Alex  Baptiste,A. Baptiste,66
142270,Johnny Juul Thomsen,J. Thomsen,66
144021,Christian Schwegler,C. Schwegler,66
148720,Henning Hauger,H. Hauger,66
152038,Johan Absalonsen,J. Absalonsen,66
152454,Gareth Evans,G. Evans,66
152621,Johan Lædre Bjørdal,J. Bjørdal,66
152991,Dean Marney,D. Marney,66
155886,Stephen Henderson,S. Henderson,66
155980,David Bičík,D. Bičík,66
156894,Darren Pratley,D. Pratley,66
157734,Anssi Jaakkola,A. Jaakkola,66
162899,Matthew Sadler,M. Sadler,66
163143,Alan McCormack,A. McCormack,66
163621,Ben Alnwick,B. Alnwick,66
163694,Omar Arellano Riverón,O. Arellano,66
165485,Jason Demetriou,J. Demetriou,66
166841,Nicky Adams,N. Adams,66
167180,Fredrik Nordkvelle,F. Nordkvelle,66
167512,Shaun James Whalley,S. Whalley,66
167694,Matthew Connolly,M. Connolly,66
167926,Anthony Grant,A. Grant,66
168556,Humberto Antonio Mendoza Quiñónez,H. Mendoza,66
168629,Imad Khalili,I. Khalili,66
168990,Ovidiu Ștefan Hoban,O. Hoban,66
169333,Siegfried Rasswalder,S. Rasswalder,66
169458,Alex Bruce,A. Bruce,66
169539,Mark Hughes,M. Hughes,66
169568,Adam Hammill,A. Hammill,66
169571,Danny  Guthrie,D. Guthrie,66
169623,Peter Hartley,P. Hartley,66
169898,Owain Fôn Williams,O. Fôn Williams,66
170008,Ben Hamer,B. Hamer,66
170078,Mark Little,M. Little,66
170280,James McKeown,J. McKeown,66
170879,Shaun MacDonald,S. MacDonald,66
171083,Roy O'Donovan,R. O'Donovan,66
171377,Leobardo López García,L. López,66
171565,Miguel Linares Cólera,Linares,66
171971,Liam Craig,L. Craig,66
171992,Juan Carlos Sánchez Martínez,Juan Carlos,66
172041,Tobias Pilegaard Mikkelsen,T. Mikkelsen,66
172232,Joona Toivio,J. Toivio,66
172555,Ronnie Schwartz Nielsen,R. Schwartz,66
172823,Nicky Maynard,N. Maynard,66
172928,Chris Lines,C. Lines,66
173166,Massimiliano Pesenti,M. Pesenti,66
173224,Giacomo Bindi,G. Bindi,66
173305,Cristiano Del Grosso,C. Del Grosso,66
173666,Nicky Law,N. Law,66
173752,Chris Gunter,C. Gunter,66
175941,Jørgen Horn,J. Horn,66
176061,Jonathan Rey Bornstein,J. Bornstein,66
176207,Rafał Boguski,R. Boguski,66
176368,김창수 金昌洙,Kim Chang Soo,66
176941,Adam Rooney,A. Rooney,66
177320,Jesús Eduardo Zavala Castañeda,J. Zavala,66
177442,Robert Åhman Persson,R. Åhman Persson,66
177488,Manuel Konrad,M. Konrad,66
177799,Stefan Glarner,S. Glarner,66
177885,Kenan Özer,K. Özer,66
177906,Danilo Soddimo,D. Soddimo,66
177912,Magnus Lekven,M. Lekven,66
178150,Karamoko Cissé,K. Cissé,66
178379,Jordan Harvey,J. Harvey,66
178623,David Caiado Dias,David Caiado,66
178767,Nikolay Mihaylov,N. Mihaylov,66
179646,Jesper Juelsgård Kristensen,J. Juelsgård,66
179663,Tommy Rowe,T. Rowe,66
179685,Chris Seitz,C. Seitz,66
179698,Leandro Damián Marcelo Grimi,L. Grimi,66
179742,伊藤 翔,S. Ito,66
179822,Happy Jele,H. Jele,66
179971,Ridge Munsy,R. Munsy,66
179973,Michel Morganella,M. Morganella,66
180174,Björn Kopplin,B. Kopplin,66
180339,Nils Schouterden,N. Schouterden,66
180746,Andrew Durante,A. Durante,66
181001,Brad Knighton,B. Knighton,66
181307,Philip Haglund,P. Haglund,66
181339,Kebba Ceesay,K. Ceesay,66
181558,Romain Armand,R. Armand,66
181831,杨程,Yang Cheng,66
181846,王永珀,Wang Yongpo,66
181917,Luis Noriega,L. Noriega,66
182228,Jérémy Huyghebaert,J. Huyghebaert,66
182464,赵明剑,Zhao Mingjian,66
182489,Scott Davies,S. Davies,66
183066,Mathieu Baudry,M. Baudry,66
183244,Andrew Redmayne,A. Redmayne,66
183596,Erik Domaschke,E. Domaschke,66
183646,Martin Kobras,M. Kobras,66
183797,Vincent Muratori,V. Muratori,66
183819,Rolf Günther Feltscher Martínez,R. Feltscher,66
184143,Anders K. Jacobsen,A. Jacobsen,66
184222,Jesper Rask,J. Rask,66
184266,Kévin Bru,K. Bru,66
184471,Alan Judge,A. Judge,66
184763,Yohann Thuram-Ulien,Y. Thuram,66
184847,John Goossens,J. Goossens,66
185171,Adil Auassar,A. Auassar,66
185380,Taijo Teniste,T. Teniste,66
186259,Amiran Sanaia,A. Sanaia,66
186422,Sean Scannell,S. Scannell,66
186503,Tim Breukers,T. Breukers,66
186756,Danny Swanson,D. Swanson,66
187157,Matt Godden,M. Godden,66
187171,김호준 金浩军,Kim Ho Jun,66
187210,Javier Darío Romo Barrón,D. Romo,66
188031,Gaetano Masucci,G. Masucci,66
188131,Nemanja Rnić,N. Rnić,66
188163,Michele Marconi,M. Marconi,66
188164,José Baxter,J. Baxter,66
188625,Joel Ekstrand,J. Ekstrand,66
188917,Jørgen Skjelvik,J. Skjelvik,66
189160,Garath McCleary,G. McCleary,66
189325,Christopher Telo,C. Telo,66
189339,Umberto Eusepi,U. Eusepi,66
189352,Maic Sema,M. Sema,66
189464,Dennis Daube,D. Daube,66
189482,José Antonio Ríos Reina,Ríos Reina,66
189546,Francesco Bombagi,F. Bombagi,66
189695,Jamie Devitt,J. Devitt,66
189905,Marcin Budziński,M. Budziński,66
189936,Robbin Ruiter,R. Ruiter,66
189962,Wilfred Moke,W. Moke,66
190060,Toko Nzuzi Bundebele,N. Toko,66
190199,Óscar Sielva Moreno,Óscar Sielva,66
190489,Daniel Gustafsson,D. Gustafsson,66
190545,Christian Dorda,C. Dorda,66
190620,Daniel Kenny Andrew,D. Andrew,66
190635,Mamoutou N'Diaye,M. N'Diaye,66
190637,Igor Armaş,I. Armaş,66
190783,Markus Holgersson,M. Holgersson,66
190826,Marc Hornschuh,M. Hornschuh,66
190883,Adolph Joseph DeLaGarza,A. DeLaGarza,66
190995,Bradden Inman,B. Inman,66
191108,Sean McConville,S. McConville,66
191218,Dejan Jaković,D. Jaković,66
191556,遠藤 康,Y. Endo,66
191814,이재성 李在成,Lee Jae Sung,66
191861,董学升,Dong Xuesheng,66
191924,이범영 李范永,Lee Bum Young,66
191980,윤석영 尹硕扬,Yun Suk Young,66
192063,Ricardo Cavalcante Mendes,Ricardinho,66
192074,Cristóbal Márquez Crespo,Cristóbal,66
192365,Soufiane Bidaoui,S. Bidaoui,66
192450,Andy Cook,A. Cook,66
192481,Danny Rowe,D. Rowe,66
192707,Jordi Figueras Montel,Jordi Figueras,66
193059,Hans Mulder,H. Mulder,66
193111,René Lange,R. Lange,66
193206,Olly Lee,O. Lee,66
193235,Jonatan Kotzke,J. Kotzke,66
193251,Christoph Schösswendter,C. Schösswendter,66
193304,Łukasz Burliga,L. Burliga,66
193344,Pascal Schürpf,P. Schürpf,66
193411,Kevin Fickentscher,K. Fickentscher,66
193608,Ollie Clarke,O. Clarke,66
193728,David Wotherspoon,D. Wotherspoon,66
193746,Osman Tarık Çamdal,T. Çamdal,66
194003,Andrzej Niewulis,A. Niewulis,66
195722,Roberto Cereceda,R. Cereceda,66
196145,Yulián Anchico,Y. Anchico,66
196434,Josepmir Ballón,J. Ballón,66
197148,Marcus Piossek,M. Piossek,66
197527,Panajotis Dimitriadis,P. Dimitriadis,66
197592,Mohanad Salem,M. Salem,66
197838,Vitor Gomes Pereira Júnior,Juninho,66
197907,Miguel Ángel Sansores Sánchez,M. Sansores,66
198100,Emanuel Biancucchi,E. Biancucchi,66
198104,Dominik Stahl,D. Stahl,66
198135,Darryl Lachman,D. Lachman,66
198250,Zsolt Korcsmár,Z. Korcsmár,66
198490,Alexander Faltsetas,A. Faltsetas,66
198534,Marcel Rømer,M. Rømer,66
198690,Róger Mauricio Torres Hoya,R. Torres,66
198740,Alberto Joshimar Acosta Alvarado,A. Acosta,66
198840,Abraham  Minero Fernández,Abraham,66
198952,Sergiu Suciu,S. Suciu,66
199173,Marco Crimi,M. Crimi,66
199351,Mike Wunderlich,M. Wunderlich,66
199410,Ivan Yagan,I. Yagan,66
199470,Marco Meilinger,M. Meilinger,66
199686,George Saunders,G. Saunders,66
199746,Jesper Bøge Pedersen,J. Bøge,66
199772,Sefa Yılmaz,S. Yılmaz,66
199815,Sam Mantom,S. Mantom,66
200086,Maciej Jankowski,M. Jankowski,66
200369,Ole Jørgen Halvorsen,O. Halvorsen,66
200432,Benjamin Pranter,B. Pranter,66
200449,Darren McGregor,D. McGregor,66
200697,Ryan Tafazolli,R. Tafazolli,66
200797,Loris Néry,L. Néry,66
200952,Mike Könnecke,M. Könnecke,66
200953,Christoph Hemlein,C. Hemlein,66
200983,Franco Signorelli,F. Signorelli,66
201068,Timo Kern,T. Kern,66
201924,Yacine Qasmi,Y. Qasmi,66
202000,Geir André Herrem,G. Herrem,66
202182,Riku Riski,R. Riski,66
202215,Joe Willis,J. Willis,66
202456,John Verhoek,J. Verhoek,66
202518,Christopher Wernitznig,C. Wernitznig,66
202611,Manuel Sánchez López,Manuel Sánchez,66
202864,Nicolás Peñailillo,N. Peñailillo,66
202966,최보경 财博炅,Choi Bo Kyung,66
202968,윤일록 尹日录,Yun Il Lok,66
202970,정승용 郑胜永,Jung Seung Yong,66
203043,Michael O'Halloran,M. O'Halloran,66
203095,Sean Gannon,S. Gannon,66
203127,Kossi Prince Segbefia,P. Segbefia,66
203445,Benjamin Kessel,B. Kessel,66
203450,Jan Washausen,J. Washausen,66
203454,Julius Reinhardt,J. Reinhardt,66
203721,Angelo Corsi,A. Corsi,66
203781,Donald Toia,D. Toia,66
203902,Adrián Nicolás Luna Retamar,A. Luna,66
203927,Mehmet Akyüz,M. Akyüz,66
203966,Dennis Kempe,D. Kempe,66
204136,Michael de Leeuw,M. de Leeuw,66
204154,Jules Schwadorf,J. Schwadorf,66
204242,Michaël Barreto,M. Barreto,66
204388,Andreas Wiegel,A. Wiegel,66
204633,Michele Pellizzer,M. Pellizzer,66
204690,Philipp Hosiner,P. Hosiner,66
204946,大津 祐樹,Y. Otsu,66
204987,Bror Blume,B. Blume,66
205054,Kal Naismith,K. Naismith,66
205208,Burak Çalık,B. Çalık,66
205423,Herolind Shala,H. Shala,66
205512,André Micael Pereira,André Micael,66
205535,Troels Kløve Hallstrom,T. Kløve,66
205609,Johanna Omolo,J. Omolo,66
205863,Bradley Diallo,B. Diallo,66
205951,Rafael Scapini de Almeida,Rafinha,66
206004,Juhani Ojala,J. Ojala,66
206603,Connor Lade,C. Lade,66
207783,Raymon Gaddis,R. Gaddis,66
207866,Nathan Júnior Soares de Carvalho,Nathan Júnior,66
208303,배슬기 裴雪基,Bae Seul Gi,66
208611,Francesc Fullana Ginard,Fullana,66
208778,Niccolò Manfredini,N. Manfredini,66
208916,Mohammad Ibrahim Al Sahlawi,M. Al Sahlawi,66
208965,Ahmad Hassan Hassan Asiri,A. Asiri,66
209223,Awadh Khamis Al Faraj,A. Al Faraj,66
209378,Bart van Hintum,B. van Hintum,66
209567,Rabyi Mohammed Sufyani,R. Sufyani,66
209643,Milan Vilotić,M. Vilotić,66
210000,Maciej Gajos,M. Gajos,66
210205,Dion Malone,D. Malone,66
210304,Hendrick Zuck,H. Zuck,66
210804,Mohammed Salem,M. Salem,66
211044,Stefan Dimitrov Velev,S. Velev,66
211178,Tyrell Matthew Benjamin Rusike,M. Rusike,66
211340,Juan Gabriel Valverde Rivera,G. Valverde,66
211453,Marwan Mohsen,M. Mohsen,66
211742,Marc Lorenz,M. Lorenz,66
211828,Joan Oumari,J. Oumari,66
211859,Maximilian Ahlschwede,M. Ahlschwede,66
212039,Saeed Fawaz Al Mowalad,S. Al Muwallad,66
212047,Mihai Doru Pintilii,M. Pintilii,66
212971,Nouh Al Mousa,N. Al Mousa,66
213019,Diogo da Silva Farias,Diogo Acosta,66
213189,주민규 朱文奎,Joo Min Kyu,66
213322,Lassana Doucouré,L. Doucouré,66
213588,Alejandro Sánchez,A. Sánchez,66
213778,Thomas  Lehne Olsen,T. Lehne Olsen,66
214014,Carlos David Lizarazo Landázuri,C. Lizarazo,66
214065,Hans Francisco Salinas Flores,H. Salinas,66
214069,Jean Paul Jesús Pineda Cortés,J. Pineda,66
214106,Jonathan Lopera Jiménez,J. Lopera,66
214192,Jefferson Mena Palacios,J. Mena,66
214263,Claudio Andrés Meneses Cordero,C. Meneses,66
214270,Carlos Humberto Escobar Ortiz,C. Escobar,66
214305,Braynner Yezid García Leal,B. García,66
214330,Maicol Balanta Peña,M. Balanta,66
214355,Ricardo Antonio Jérez Figueroa,R. Jérez,66
